year,predicted_temp
2025,16.652055555555563
2026,16.59903535353537
2027,16.546015151515164
2028,16.492994949494957
2029,16.439974747474764
2030,16.386954545454557
2031,16.33393434343435
2032,16.280914141414158
2033,16.22789393939395
2034,16.174873737373744
