year,predicted_temp
2025,18.418333333333337
2026,18.440030303030305
2027,18.461727272727273
2028,18.483424242424242
2029,18.505121212121217
2030,18.526818181818186
2031,18.548515151515154
2032,18.570212121212123
2033,18.59190909090909
2034,18.61360606060606
