year,predicted_temp
2025,27.252499999999998
2026,27.311181818181822
2027,27.369863636363633
2028,27.428545454545457
2029,27.487227272727267
2030,27.545909090909092
2031,27.604590909090902
2032,27.663272727272727
2033,27.72195454545455
2034,27.78063636363636
