year,predicted_temp
2025,23.868222222222244
2026,23.995944444444433
2027,24.12366666666668
2028,24.25138888888887
2029,24.379111111111115
2030,24.50683333333336
2031,24.63455555555555
2032,24.762277777777797
2033,24.889999999999986
2034,25.017722222222233
