year,predicted_temp
2025,17.839777777777783
2026,18.030085858585892
2027,18.220393939393944
2028,18.410702020202052
2029,18.601010101010104
2030,18.791318181818212
2031,18.981626262626264
2032,19.171934343434373
2033,19.362242424242424
2034,19.552550505050533
