year,predicted_temp
2025,25.837833333333336
2026,25.79237878787879
2027,25.746924242424242
2028,25.701469696969696
2029,25.656015151515163
2030,25.610560606060616
2031,25.56510606060607
2032,25.519651515151523
2033,25.474196969696976
2034,25.42874242424243
