year,predicted_temp
2025,23.042777777777776
2026,23.036070707070706
2027,23.029363636363634
2028,23.022656565656565
2029,23.015949494949496
2030,23.009242424242423
2031,23.00253535353535
2032,22.99582828282828
2033,22.989121212121212
2034,22.98241414141414
