year,predicted_temp
2025,11.139999999999986
2026,11.25781818181818
2027,11.375636363636346
2028,11.49345454545454
2029,11.611272727272706
2030,11.7290909090909
2031,11.846909090909065
2032,11.96472727272726
2033,12.082545454545453
2034,12.200363636363619
