year,predicted_temp
2025,9.906944444444434
2026,9.82551010101011
2027,9.744075757575757
2028,9.662641414141405
2029,9.58120707070708
2030,9.499772727272727
2031,9.418338383838375
2032,9.33690404040405
2033,9.255469696969698
2034,9.174035353535345
