year,predicted_temp
2025,12.53605555555555
2026,12.627883838383838
2027,12.719712121212126
2028,12.811540404040414
2029,12.903368686868703
2030,12.995196969696963
2031,13.087025252525251
2032,13.17885353535354
2033,13.270681818181828
2034,13.362510101010116
