year,predicted_temp
2025,14.548722222222224
2026,14.503065656565667
2027,14.457409090909096
2028,14.411752525252538
2029,14.366095959595967
2030,14.320439393939395
2031,14.274782828282838
2032,14.229126262626266
2033,14.18346969696971
2034,14.137813131313138
