year,predicted_temp
2025,24.43505555555555
2026,24.47779292929293
2027,24.5205303030303
2028,24.56326767676768
2029,24.606005050505047
2030,24.64874242424243
2031,24.691479797979795
2032,24.734217171717177
2033,24.776954545454544
2034,24.819691919191925
