year,predicted_temp
2025,26.10016666666666
2026,26.09068181818181
2027,26.08119696969696
2028,26.071712121212116
2029,26.062227272727267
2030,26.052742424242417
2031,26.04325757575757
2032,26.03377272727272
2033,26.02428787878787
2034,26.01480303030302
