year,predicted_temp
2025,27.44583333333334
2026,27.509227272727273
2027,27.572621212121206
2028,27.636015151515167
2029,27.6994090909091
2030,27.762803030303033
2031,27.826196969696966
2032,27.889590909090927
2033,27.95298484848486
2034,28.016378787878793
