year,predicted_temp
2025,18.988777777777784
2026,19.065252525252532
2027,19.14172727272728
2028,19.218202020202
2029,19.294676767676748
2030,19.371151515151496
2031,19.447626262626244
2032,19.524101010100992
2033,19.60057575757574
2034,19.677050505050488
