year,predicted_temp
2025,16.049833333333325
2026,16.014378787878783
2027,15.978924242424242
2028,15.943469696969686
2029,15.908015151515144
2030,15.872560606060603
2031,15.837106060606061
2032,15.801651515151505
2033,15.766196969696963
2034,15.730742424242422
