year,predicted_temp
2025,21.321722222222206
2026,21.254656565656575
2027,21.187590909090915
2028,21.120525252525255
2029,21.053459595959595
2030,20.986393939393935
2031,20.919328282828275
2032,20.852262626262615
2033,20.785196969696955
2034,20.718131313131295
