year,predicted_temp
2025,10.522555555555527
2026,10.605095959595957
2027,10.687636363636358
2028,10.770176767676759
2029,10.85271717171716
2030,10.93525757575756
2031,11.017797979797962
2032,11.100338383838363
2033,11.182878787878764
2034,11.265419191919165
