year,predicted_temp
2025,27.235499999999988
2026,27.310848484848478
2027,27.386196969696968
2028,27.46154545454546
2029,27.53689393939395
2030,27.61224242424241
2031,27.6875909090909
2032,27.76293939393939
2033,27.83828787878788
2034,27.91363636363637
