year,predicted_temp
2025,7.210722222222216
2026,7.37045959595963
2027,7.530196969696988
2028,7.689934343434345
2029,7.849671717171759
2030,8.009409090909116
2031,8.169146464646474
2032,8.328883838383831
2033,8.488621212121245
2034,8.648358585858603
