year,predicted_temp
2025,22.3125
2026,22.466181818181838
2027,22.61986363636362
2028,22.773545454545456
2029,22.927227272727293
2030,23.080909090909074
2031,23.23459090909091
2032,23.38827272727275
2033,23.54195454545453
2034,23.695636363636368
