year,predicted_temp
2025,13.461611111111125
2026,13.54920707070707
2027,13.636803030303042
2028,13.724398989898987
2029,13.81199494949496
2030,13.899590909090904
2031,13.987186868686877
2032,14.074782828282821
2033,14.162378787878794
2034,14.249974747474766
