year,predicted_temp
2025,16.375277777777768
2026,16.438722222222225
2027,16.502166666666653
2028,16.56561111111111
2029,16.62905555555554
2030,16.692499999999995
2031,16.755944444444424
2032,16.81938888888888
2033,16.88283333333331
2034,16.946277777777766
