year,predicted_temp
2025,24.26344444444444
2026,24.24766161616161
2027,24.23187878787878
2028,24.216095959595954
2029,24.200313131313123
2030,24.1845303030303
2031,24.16874747474747
2032,24.15296464646464
2033,24.13718181818181
2034,24.121398989898985
