year,predicted_temp
2025,18.503499999999974
2026,18.590969696969694
2027,18.678439393939385
2028,18.765909090909076
2029,18.853378787878768
2030,18.94084848484846
2031,19.02831818181818
2032,19.11578787878787
2033,19.20325757575756
2034,19.290727272727253
