year,predicted_temp
2025,12.449444444444453
2026,12.530252525252536
2027,12.611060606060619
2028,12.691868686868702
2029,12.772676767676785
2030,12.853484848484868
2031,12.934292929292923
2032,13.015101010101006
2033,13.095909090909089
2034,13.176717171717172
