year,predicted_temp
2025,28.245222222222225
2026,28.277747474747486
2027,28.310272727272732
2028,28.342797979797993
2029,28.37532323232324
2030,28.407848484848486
2031,28.440373737373747
2032,28.472898989898994
2033,28.505424242424255
2034,28.5379494949495
