year,predicted_temp
2025,17.246444444444478
2026,17.17857070707072
2027,17.11069696969699
2028,17.042823232323258
2029,16.974949494949527
2030,16.907075757575768
2031,16.839202020202038
2032,16.771328282828307
2033,16.703454545454576
2034,16.635580808080817
