year,predicted_temp
2025,13.172166666666655
2026,13.20963636363635
2027,13.247106060606058
2028,13.284575757575752
2029,13.322045454545446
2030,13.35951515151514
2031,13.396984848484834
2032,13.434454545454543
2033,13.471924242424237
2034,13.50939393939393
