year,predicted_temp
2025,8.798888888888882
2026,8.91697474747474
2027,9.035060606060597
2028,9.153146464646454
2029,9.271232323232312
2030,9.389318181818169
2031,9.507404040404026
2032,9.625489898989883
2033,9.74357575757574
2034,9.861661616161598
