year,predicted_temp
2025,17.356444444444435
2026,17.432828282828268
2027,17.5092121212121
2028,17.585595959595963
2029,17.661979797979797
2030,17.73836363636363
2031,17.814747474747463
2032,17.891131313131297
2033,17.96751515151513
2034,18.04389898989899
