year,predicted_temp
2025,10.64522222222223
2026,10.742353535353516
2027,10.83948484848483
2028,10.936616161616143
2029,11.033747474747457
2030,11.130878787878771
2031,11.228010101010085
2032,11.325141414141399
2033,11.422272727272713
2034,11.519404040404027
