year,predicted_temp
2025,15.916555555555561
2026,15.93877777777778
2027,15.961000000000006
2028,15.983222222222224
2029,16.00544444444445
2030,16.02766666666667
2031,16.049888888888894
2032,16.072111111111113
2033,16.09433333333334
2034,16.116555555555557
