year,predicted_temp
2025,11.660444444444451
2026,11.717373737373748
2027,11.774303030303031
2028,11.831232323232328
2029,11.888161616161625
2030,11.945090909090908
2031,12.002020202020205
2032,12.058949494949502
2033,12.115878787878785
2034,12.172808080808082
