year,predicted_temp
2025,22.325444444444486
2026,22.40897979797984
2027,22.492515151515192
2028,22.576050505050546
2029,22.6595858585859
2030,22.743121212121252
2031,22.826656565656606
2032,22.91019191919196
2033,22.993727272727313
2034,23.077262626262666
