year,predicted_temp
2025,26.09222222222222
2026,26.04953535353536
2027,26.00684848484849
2028,25.96416161616162
2029,25.921474747474747
2030,25.878787878787875
2031,25.836101010101018
2032,25.793414141414146
2033,25.750727272727275
2034,25.708040404040403
