year,predicted_temp
2025,27.70644444444445
2026,27.73941919191919
2027,27.772393939393943
2028,27.805368686868697
2029,27.838343434343436
2030,27.87131818181819
2031,27.90429292929293
2032,27.937267676767682
2033,27.97024242424242
2034,28.003217171717175
