year,predicted_temp
2025,11.01777777777778
2026,11.05699494949495
2027,11.096212121212119
2028,11.135429292929288
2029,11.174646464646457
2030,11.21386363636364
2031,11.25308080808081
2032,11.29229797979798
2033,11.331515151515148
2034,11.370732323232318
