year,predicted_temp
2025,16.818666666666672
2026,16.93907575757578
2027,17.059484848484857
2028,17.179893939393963
2029,17.30030303030304
2030,17.420712121212148
2031,17.541121212121226
2032,17.661530303030332
2033,17.78193939393941
2034,17.902348484848517
