year,predicted_temp
2025,16.90705555555556
2026,16.9715808080808
2027,17.036106060606045
2028,17.100631313131288
2029,17.16515656565656
2030,17.229681818181803
2031,17.294207070707046
2032,17.358732323232317
2033,17.42325757575756
2034,17.487782828282803
