year,predicted_temp
2025,19.373666666666672
2026,19.343863636363643
2027,19.314060606060607
2028,19.28425757575758
2029,19.25445454545455
2030,19.22465151515152
2031,19.194848484848492
2032,19.165045454545456
2033,19.135242424242428
2034,19.1054393939394
