year,predicted_temp
2025,13.250777777777785
2026,13.290267676767684
2027,13.329757575757583
2028,13.369247474747482
2029,13.408737373737381
2030,13.44822727272728
2031,13.487717171717179
2032,13.527207070707078
2033,13.566696969696977
2034,13.606186868686876
